geohash,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,time_slot,Hour,Minute,sin_time,cos_time,geohash_len4,geohash_len5,latitude,longitude,demand_lag_24h,geo_global_mean,geo_global_std,ts_global_mean,ts_global_std,Road_x_Weather,Road_x_Hour
522,1,2,1,1,21.09280242488252,3,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.37506103515625,90.7745361328125,0.0318348813982331,0.017733205333102436,0.013154841402875456,0.09401526508921364,0.13375152151702174,8,41
524,1,3,0,1,15.977641061065023,2,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.37506103515625,90.7855224609375,0.0219973528026132,0.041520016676147804,0.02418986886297739,0.09401526508921364,0.13375152151702174,7,41
605,1,3,0,1,8.19967928748847,4,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.37506103515625,90.7965087890625,0.1127911614452028,0.07689489093724657,0.03971205019406639,0.09401526508921364,0.13375152151702174,9,41
607,1,2,1,1,25.66869975574747,3,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.37506103515625,90.8074951171875,0.0164310650945817,0.04484559657826818,0.02192881110587636,0.09401526508921364,0.13375152151702174,8,41
613,2,1,1,1,6.427431546269933,2,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.37506103515625,90.8184814453125,0.3251949542867296,0.18359589102828014,0.10024029464051362,0.09401526508921364,0.13375152151702174,12,65
615,0,3,0,1,10.511878008472344,1,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.37506103515625,90.8294677734375,0.8936143330800244,0.6031721766365562,0.34284792561737903,0.09401526508921364,0.13375152151702174,1,17
645,1,1,1,0,3.1178343918146094,2,15,3,45,0.8314696123025451,0.5555702330196024,4,28,-5.37506103515625,90.8624267578125,0.0525884195025194,0.030153179641050448,0.0200881625156534,0.09401526508921364,0.13375152151702174,7,41
647,2,1,1,1,5.714158551307804,2,15,3,45,0.8314696123025451,0.5555702330196024,4,28,-5.37506103515625,90.8734130859375,0.3068014483467142,0.19220079224137032,0.10235594822222586,0.09401526508921364,0.13375152151702174,12,65
940,1,1,1,0,-0.7559429325559854,2,15,3,45,0.8314696123025451,0.5555702330196024,4,39,-5.37506103515625,90.8843994140625,0.0001398919983422,0.012806457425145535,0.01395759118484831,0.09401526508921364,0.13375152151702174,7,41
946,1,1,1,0,17.781989217262517,0,15,3,45,0.8314696123025451,0.5555702330196024,4,39,-5.37506103515625,90.9063720703125,0.0562464304336287,0.0385079823919631,0.021992819665997535,0.09401526508921364,0.13375152151702174,5,41
948,1,2,1,1,4.3355521669385535,2,15,3,45,0.8314696123025451,0.5555702330196024,4,39,-5.37506103515625,90.9173583984375,0.1449127869518224,0.1664779060836518,0.07247876214628902,0.09401526508921364,0.13375152151702174,7,41
971,1,2,1,1,22.45878730134665,3,15,3,45,0.8314696123025451,0.5555702330196024,4,40,-5.37506103515625,90.9503173828125,0.026881505457151,0.015358921229286985,0.012180539913644648,0.09401526508921364,0.13375152151702174,8,41
52,1,3,0,1,18.80151069154248,0,15,3,45,0.8314696123025451,0.5555702330196024,1,3,-5.36956787109375,90.5877685546875,0.0461892794785944,0.012723145826288751,0.009286891299346532,0.09401526508921364,0.13375152151702174,5,41
58,1,3,0,1,15.005538731163927,0,15,3,45,0.8314696123025451,0.5555702330196024,1,3,-5.36956787109375,90.5987548828125,0.0391598790356895,0.042463537255915285,0.023508160752014156,0.09401526508921364,0.13375152151702174,5,41
60,1,2,1,1,-1.4919302689034737,2,15,3,45,0.8314696123025451,0.5555702330196024,1,3,-5.36956787109375,90.6097412109375,0.0537647573502497,0.05710034849560269,0.02974940704386826,0.09401526508921364,0.13375152151702174,7,41
123,1,2,1,1,22.277160978082172,3,15,3,45,0.8314696123025451,0.5555702330196024,1,6,-5.36956787109375,90.6207275390625,0.019361013205805,0.01289599651231613,0.010856452404852265,0.09401526508921364,0.13375152151702174,8,41
125,1,3,0,1,12.106959758973703,1,15,3,45,0.8314696123025451,0.5555702330196024,1,6,-5.36956787109375,90.6317138671875,0.0994576809457776,0.0371275736582428,0.02864161573853646,0.09401526508921364,0.13375152151702174,6,41
131,1,1,1,0,20.92026684841658,3,15,3,45,0.8314696123025451,0.5555702330196024,1,6,-5.36956787109375,90.6427001953125,0.0006751584142069,0.004233996190908918,0.002595492351652518,0.09401526508921364,0.13375152151702174,8,41
133,1,1,1,0,15.78756381423948,0,15,3,45,0.8314696123025451,0.5555702330196024,1,6,-5.36956787109375,90.6536865234375,0.139976345213291,0.2200283944011307,0.1846494335283202,0.09401526508921364,0.13375152151702174,5,41
155,1,1,1,0,9.852418296210098,1,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36956787109375,90.6646728515625,0.0457453969124604,0.0290108807701169,0.021102782808723006,0.09401526508921364,0.13375152151702174,6,41
157,1,3,0,1,13.494012751345997,1,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36956787109375,90.6756591796875,0.0782759611533206,0.05564583041957229,0.030981250601149007,0.09401526508921364,0.13375152151702174,6,41
163,1,3,0,1,9.43341560877354,1,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36956787109375,90.6866455078125,0.1534692535995237,0.14405366082147555,0.08287674675265343,0.09401526508921364,0.13375152151702174,6,41
165,1,2,1,1,23.0436308377407,3,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36956787109375,90.6976318359375,0.1149312026239644,0.09678937588898984,0.056128247063135385,0.09401526508921364,0.13375152151702174,8,41
490,1,3,0,1,7.598895926106383,1,15,3,45,0.8314696123025451,0.5555702330196024,4,23,-5.36956787109375,90.7086181640625,0.1769823424413588,0.1659417798182358,0.07451608623521662,0.09401526508921364,0.13375152151702174,6,41
492,2,1,1,1,18.05732501111756,0,15,3,45,0.8314696123025451,0.5555702330196024,4,23,-5.36956787109375,90.7196044921875,0.2533462407279595,0.18696528786300629,0.09549670001150329,0.09401526508921364,0.13375152151702174,10,65
496,1,3,0,1,16.443358717653105,0,15,3,45,0.8314696123025451,0.5555702330196024,4,23,-5.36956787109375,90.7305908203125,0.2190859670235553,0.17219009831254345,0.12207428853751258,0.09401526508921364,0.13375152151702174,5,41
519,1,3,0,1,25.11668736882126,3,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.36956787109375,90.7635498046875,0.0235009240929205,0.02252640992970724,0.016443908612776458,0.09401526508921364,0.13375152151702174,8,41
525,1,1,1,0,10.8673726997448,1,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.36956787109375,90.7745361328125,0.1697211199858225,0.11977836181481187,0.06622612884354276,0.09401526508921364,0.13375152151702174,6,41
527,1,2,1,1,10.779448771273628,1,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.36956787109375,90.7855224609375,0.0727793649988502,0.07408582148622544,0.041766860196084006,0.09401526508921364,0.13375152151702174,6,41
608,1,3,0,1,-0.517051670109069,2,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36956787109375,90.7965087890625,0.1739562646326316,0.09127290842844393,0.047765173726814845,0.09401526508921364,0.13375152151702174,7,41
610,0,4,0,1,14.46777144619737,0,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36956787109375,90.8074951171875,0.7392177446008014,0.5891464334405666,0.31846945296254314,0.09401526508921364,0.13375152151702174,0,17
616,2,1,1,1,18.494745508152647,0,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36956787109375,90.8184814453125,0.2787220214244686,0.24440483881633637,0.11836978996537835,0.09401526508921364,0.13375152151702174,10,65
618,0,3,0,1,15.977641061065023,0,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36956787109375,90.8294677734375,0.3588030062973609,0.2463315402998059,0.14770260080694,0.09401526508921364,0.13375152151702174,0,17
648,1,1,1,0,15.078069275173243,0,15,3,45,0.8314696123025451,0.5555702330196024,4,28,-5.36956787109375,90.8624267578125,0.047715652739037,0.02271699223195873,0.01539618404884452,0.09401526508921364,0.13375152151702174,5,41
650,1,2,1,1,11.39310705304808,1,15,3,45,0.8314696123025451,0.5555702330196024,4,28,-5.36956787109375,90.8734130859375,0.1485056708261711,0.11742130346341817,0.05258850127869664,0.09401526508921364,0.13375152151702174,6,41
949,1,2,1,1,10.838024980707925,1,15,3,45,0.8314696123025451,0.5555702330196024,4,39,-5.36956787109375,90.9063720703125,0.0210053814631635,0.04988589669738336,0.03611589576865213,0.09401526508921364,0.13375152151702174,6,41
966,1,2,1,1,4.198894168104593,2,15,3,45,0.8314696123025451,0.5555702330196024,4,40,-5.36956787109375,90.9283447265625,0.00786219144017,0.01963612059089129,0.014817537467077176,0.09401526508921364,0.13375152151702174,7,41
53,1,1,1,0,29.46893002168169,3,15,3,45,0.8314696123025451,0.5555702330196024,1,3,-5.36407470703125,90.5877685546875,0.0017141193254448,0.01070634096504533,0.0076766758157092016,0.09401526508921364,0.13375152151702174,8,41
61,1,1,1,0,6.995882596295935,2,15,3,45,0.8314696123025451,0.5555702330196024,1,3,-5.36407470703125,90.6097412109375,0.0784806864681496,0.04451907557046515,0.023257861490864326,0.09401526508921364,0.13375152151702174,7,41
156,1,2,1,1,24.7739239265731,3,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36407470703125,90.6646728515625,0.0468672612921156,0.04300852003335229,0.024217011034979516,0.09401526508921364,0.13375152151702174,8,41
158,1,3,0,1,23.209796631284966,3,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36407470703125,90.6756591796875,0.0629435233620912,0.06392855644023948,0.034531497106877335,0.09401526508921364,0.13375152151702174,8,41
164,1,3,0,1,22.664544370073433,3,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36407470703125,90.6866455078125,0.10427096246737,0.06305452619799078,0.035748814866407484,0.09401526508921364,0.13375152151702174,8,41
166,1,2,1,1,6.716720618965077,2,15,3,45,0.8314696123025451,0.5555702330196024,1,7,-5.36407470703125,90.6976318359375,0.1320283850767769,0.0722374828339759,0.03924221108638977,0.09401526508921364,0.13375152151702174,7,41
491,1,1,1,0,17.674125411699787,0,15,3,45,0.8314696123025451,0.5555702330196024,4,23,-5.36407470703125,90.7086181640625,0.1066780968103628,0.06770259035715123,0.0349144396836009,0.09401526508921364,0.13375152151702174,5,41
493,1,1,1,0,5.706167214199166,2,15,3,45,0.8314696123025451,0.5555702330196024,4,23,-5.36407470703125,90.7196044921875,0.1478459519308431,0.09905317310161206,0.06540511800939766,0.09401526508921364,0.13375152151702174,7,41
497,1,2,1,1,26.706205487036332,3,15,3,45,0.8314696123025451,0.5555702330196024,4,23,-5.36407470703125,90.7305908203125,0.1064032164527088,0.08022122177555509,0.047778698964498975,0.09401526508921364,0.13375152151702174,8,41
518,1,3,0,1,35.50196557755814,3,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.36407470703125,90.7525634765625,0.0264774411187345,0.025474766156681795,0.015796681941955475,0.09401526508921364,0.13375152151702174,8,41
520,1,1,1,0,17.70804604323544,0,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.36407470703125,90.7635498046875,0.1136366766857057,0.08336173768833695,0.04667738438405328,0.09401526508921364,0.13375152151702174,5,41
526,1,3,0,1,13.074719055634656,1,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.36407470703125,90.7745361328125,0.1818022592878894,0.14260532059739287,0.08752380899413381,0.09401526508921364,0.13375152151702174,6,41
528,1,2,1,1,17.752319282664146,0,15,3,45,0.8314696123025451,0.5555702330196024,4,24,-5.36407470703125,90.7855224609375,0.01449147077529,0.016297194576054132,0.010320773692393856,0.09401526508921364,0.13375152151702174,5,41
609,1,3,0,1,22.51196224040623,3,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36407470703125,90.7965087890625,0.1361995291673709,0.04174403172282748,0.027599958765857236,0.09401526508921364,0.13375152151702174,8,41
611,0,2,0,0,9.744858156968569,1,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36407470703125,90.8074951171875,0.9891837538373256,0.666967336894226,0.35379965820843856,0.09401526508921364,0.13375152151702174,1,17
617,0,3,0,1,19.207352742961497,3,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36407470703125,90.8184814453125,1.0,0.6643231041472922,0.30781653001718756,0.09401526508921364,0.13375152151702174,3,17
619,0,4,0,1,14.447844110614218,0,15,3,45,0.8314696123025451,0.5555702330196024,4,27,-5.36407470703125,90.8294677734375,0.4072233535540786,0.37334155188122825,0.25629109968509844,0.09401526508921364,0.13375152151702174,0,17
651,1,1,1,0,13.848122708576842,1,15,3,45,0.8314696123025451,0.5555702330196024,4,28,-5.36407470703125,90.8734130859375,0.0063717801145421,0.021574016508129838,0.017159510090332706,0.09401526508921364,0.13375152151702174,6,41
944,1,2,1,1,24.187571686087153,3,15,3,45,0.8314696123025451,0.5555702330196024,4,39,-5.36407470703125,90.8953857421875,0.0607020932069791,0.016086844443480124,0.013549218886609416,0.09401526508921364,0.13375152151702174,8,41
950,1,1,1,0,27.81446020631624,3,15,3,45,0.8314696123025451,0.5555702330196024,4,39,-5.36407470703125,90.9063720703125,0.0486394586869379,0.07614044552548813,0.05267937152003467,0.09401526508921364,0.13375152151702174,8,41
952,2,1,1,1,12.142784953079628,1,15,3,45,0.8314696123025451,0.5555702330196024,4,39,-5.36407470703125,90.9173583984375,0.2324552279178385,0.2505802476961651,0.14819194010105063,0.09401526508921364,0.13375152151702174,11,65
967,1,2,1,1,25.598100971684765,3,15,3,45,0.8314696123025451,0.5555702330196024,4,40,-5.36407470703125,90.9283447265625,0.0590592380135564,0.06655683359244499,0.03667852951038424,0.09401526508921364,0.13375152151702174,8,41
969,1,2,1,1,14.270734881481609,0,15,3,45,0.8314696123025451,0.5555702330196024,4,40,-5.36407470703125,90.9393310546875,0.047453591676883,0.01585028498206923,0.014291359510267014,0.09401526508921364,0.13375152151702174,5,41
974,1,2,1,1,18.13571349825184,0,15,3,45,0.8314696123025451,0.5555702330196024,4,40,-5.36407470703125,90.9503173828125,0.0616648588271416,0.05527740392589563,0.030343268652557213,0.09401526508921364,0.13375152151702174,5,41
171,1,3,0,1,16.167911514550184,0,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.35858154296875,90.5987548828125,0.0388423474775206,0.04427238371559408,0.022933666474782184,0.09401526508921364,0.13375152151702174,5,41
173,1,3,0,1,21.795176212031343,3,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.35858154296875,90.6097412109375,0.0846709256631313,0.051248725542542145,0.03369208325495153,0.09401526508921364,0.13375152151702174,8,41
196,1,2,1,1,15.977641061065023,1,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.35858154296875,90.6207275390625,0.0243960579202365,0.03583489916313166,0.02692021932879879,0.09401526508921364,0.13375152151702174,6,41
204,1,1,1,0,16.01588263718442,0,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.35858154296875,90.6427001953125,0.1003510593589365,0.1741282646756542,0.1364503347815138,0.09401526508921364,0.13375152151702174,5,41
228,1,1,1,0,15.641179094924228,0,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35858154296875,90.6646728515625,0.0101782552709275,0.02043134585854743,0.012947841642719825,0.09401526508921364,0.13375152151702174,5,41
230,1,2,1,1,32.11127620143466,3,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35858154296875,90.6756591796875,0.1120497378598969,0.07062473557396431,0.04006478945915658,0.09401526508921364,0.13375152151702174,8,41
236,1,3,0,1,7.806303856851313,1,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35858154296875,90.6866455078125,0.1012813360147374,0.07617862670650821,0.0404884765868595,0.09401526508921364,0.13375152151702174,6,41
238,1,1,1,0,21.091839281757263,3,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35858154296875,90.6976318359375,0.04423703639138,0.04048763629898917,0.023205190948792625,0.09401526508921364,0.13375152151702174,8,41
652,1,1,1,0,17.985582443858508,0,15,3,45,0.8314696123025451,0.5555702330196024,4,29,-5.35858154296875,90.7086181640625,0.0544520854138907,0.038920403217680935,0.023111548777206888,0.09401526508921364,0.13375152151702174,5,41
654,1,1,1,0,16.14296698341366,0,15,3,45,0.8314696123025451,0.5555702330196024,4,29,-5.35858154296875,90.7196044921875,0.1378395184908111,0.11158239518108211,0.07990077849575694,0.09401526508921364,0.13375152151702174,5,41
660,1,2,1,1,15.668418175484094,0,15,3,45,0.8314696123025451,0.5555702330196024,4,29,-5.35858154296875,90.7305908203125,0.0592217549197183,0.06320555533695614,0.037414915595065726,0.09401526508921364,0.13375152151702174,5,41
678,1,1,1,0,26.970232266900215,3,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35858154296875,90.7525634765625,0.0353855931799288,0.02123083957786736,0.014332934481264973,0.09401526508921364,0.13375152151702174,8,41
680,1,1,1,0,26.259152837561075,3,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35858154296875,90.7635498046875,0.0769439578788679,0.09787886369803785,0.044364409348665174,0.09401526508921364,0.13375152151702174,8,41
686,1,3,0,1,24.562750303389915,3,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35858154296875,90.7745361328125,0.0960808752244152,0.08209341941370854,0.04149322862641046,0.09401526508921364,0.13375152151702174,8,41
688,1,3,0,1,28.553144547515792,3,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35858154296875,90.7855224609375,0.0649146138790427,0.07408251533526237,0.037939821668483184,0.09401526508921364,0.13375152151702174,8,41
761,0,2,0,0,24.51564074069844,3,15,3,45,0.8314696123025451,0.5555702330196024,4,33,-5.35858154296875,90.8074951171875,0.8285340691452696,0.6765321941365765,0.3451707546028126,0.09401526508921364,0.13375152151702174,3,17
767,0,5,0,0,6.664010246745134,2,15,3,45,0.8314696123025451,0.5555702330196024,4,33,-5.35858154296875,90.8184814453125,0.8415255384720732,0.6575771737660512,0.23956350938590318,0.09401526508921364,0.13375152151702174,2,17
769,0,5,0,0,7.745419644345196,1,15,3,45,0.8314696123025451,0.5555702330196024,4,33,-5.35858154296875,90.8294677734375,0.507706457594935,0.3805301528114961,0.24955867915315574,0.09401526508921364,0.13375152151702174,1,17
789,1,3,0,1,24.167743324208175,3,15,3,45,0.8314696123025451,0.5555702330196024,4,34,-5.35858154296875,90.8404541015625,0.0026936676334249,0.008911215955963007,0.0068866365869722146,0.09401526508921364,0.13375152151702174,8,41
797,1,3,0,1,32.49123594233489,3,15,3,45,0.8314696123025451,0.5555702330196024,4,34,-5.35858154296875,90.8624267578125,0.0474925256149964,0.04206835829578136,0.023462073254821456,0.09401526508921364,0.13375152151702174,8,41
799,1,3,0,1,11.678034777721546,1,15,3,45,0.8314696123025451,0.5555702330196024,4,34,-5.35858154296875,90.8734130859375,0.0276798405097086,0.025218682669255307,0.01937976114646928,0.09401526508921364,0.13375152151702174,6,41
991,1,2,1,1,5.432272181402448,2,15,3,45,0.8314696123025451,0.5555702330196024,4,43,-5.35858154296875,90.9063720703125,0.115367982222433,0.20913090754076008,0.17650505127842844,0.09401526508921364,0.13375152151702174,7,41
993,1,3,0,1,17.672520377199575,0,15,3,45,0.8314696123025451,0.5555702330196024,4,43,-5.35858154296875,90.9173583984375,0.1221783034629074,0.07050621830411319,0.041541250899013206,0.09401526508921364,0.13375152151702174,5,41
1015,1,2,1,1,15.73653905695132,0,15,3,45,0.8314696123025451,0.5555702330196024,4,44,-5.35858154296875,90.9283447265625,0.2118523561381391,0.1607506468679474,0.07645147514111657,0.09401526508921364,0.13375152151702174,5,41
1017,1,2,1,1,13.139597378731835,1,15,3,45,0.8314696123025451,0.5555702330196024,4,44,-5.35858154296875,90.9393310546875,0.005216871015969,0.032606035429716226,0.020203181704226462,0.09401526508921364,0.13375152151702174,6,41
1020,1,3,0,1,18.929605810857325,0,15,3,45,0.8314696123025451,0.5555702330196024,4,44,-5.35858154296875,90.9503173828125,0.1149974261597568,0.07577742642460608,0.044648150065924395,0.09401526508921364,0.13375152151702174,5,41
168,1,3,0,1,1.97530103250301,2,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.35308837890625,90.5877685546875,0.010711450038984,0.017384905611595915,0.01539417557736955,0.09401526508921364,0.13375152151702174,7,41
172,1,1,1,0,15.325491151429892,0,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.35308837890625,90.5987548828125,0.0457852548270322,0.07823720745898728,0.05505946663926886,0.09401526508921364,0.13375152151702174,5,41
174,1,2,1,1,26.103318903862665,3,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.35308837890625,90.6097412109375,0.1266912369789811,0.07855115534016116,0.042435609978270145,0.09401526508921364,0.13375152151702174,8,41
197,1,1,1,0,24.778111547849583,3,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.35308837890625,90.6207275390625,0.1318522212079191,0.10504419770931044,0.060276291701082084,0.09401526508921364,0.13375152151702174,8,41
199,1,1,1,0,18.93443850971359,0,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.35308837890625,90.6317138671875,0.150735547156169,0.1519084497599939,0.1516247375312366,0.09401526508921364,0.13375152151702174,5,41
205,2,1,1,1,5.783809761424823,2,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.35308837890625,90.6427001953125,0.2865936521316496,0.2767325147032506,0.09650400640586623,0.09401526508921364,0.13375152151702174,12,65
207,2,1,1,1,15.2562983999997,0,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.35308837890625,90.6536865234375,0.2200224416826059,0.24312880211015112,0.2001414540661474,0.09401526508921364,0.13375152151702174,10,65
229,1,3,0,1,15.977641061065023,1,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35308837890625,90.6646728515625,0.1418055178498299,0.08989818150559949,0.053436322411565935,0.09401526508921364,0.13375152151702174,6,41
231,1,3,0,1,21.726717458410928,3,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35308837890625,90.6756591796875,0.1148175781021643,0.09208464222671676,0.04992027798623717,0.09401526508921364,0.13375152151702174,8,41
237,1,3,0,1,21.07164961320386,3,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35308837890625,90.6866455078125,0.0661125590737557,0.05757042626598805,0.03509908288330442,0.09401526508921364,0.13375152151702174,8,41
239,1,3,0,1,17.266416189979452,0,15,3,45,0.8314696123025451,0.5555702330196024,1,11,-5.35308837890625,90.6976318359375,0.0886511925721056,0.045257051015202436,0.024904918969389102,0.09401526508921364,0.13375152151702174,5,41
653,3,1,1,0,14.28096440927281,0,15,3,45,0.8314696123025451,0.5555702330196024,4,29,-5.35308837890625,90.7086181640625,0.0954231582861554,0.07880771811445501,0.03976598583438248,0.09401526508921364,0.13375152151702174,15,89
655,1,2,1,1,24.040364730111108,4,15,3,45,0.8314696123025451,0.5555702330196024,4,29,-5.35308837890625,90.7196044921875,0.0408692231587374,0.03451052180130409,0.024861742233592526,0.09401526508921364,0.13375152151702174,9,41
661,1,1,1,0,17.454112146421494,0,15,3,45,0.8314696123025451,0.5555702330196024,4,29,-5.35308837890625,90.7305908203125,0.0521738802219171,0.02806679719937012,0.01979146201315359,0.09401526508921364,0.13375152151702174,5,41
663,1,2,1,1,14.166371418003228,0,15,3,45,0.8314696123025451,0.5555702330196024,4,29,-5.35308837890625,90.7415771484375,0.0148693590578884,0.021611828930128987,0.018166645227628765,0.09401526508921364,0.13375152151702174,5,41
679,2,1,1,1,9.154012785402053,1,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35308837890625,90.7525634765625,0.2802053410252378,0.108959828472882,0.05513456198161445,0.09401526508921364,0.13375152151702174,11,65
681,1,3,0,1,10.438406491105194,1,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35308837890625,90.7635498046875,0.145291182681196,0.11114565630265637,0.05837082914875615,0.09401526508921364,0.13375152151702174,6,41
687,1,1,1,0,27.64928108768981,3,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35308837890625,90.7745361328125,0.0802215996054433,0.05756958321718798,0.03492128338578857,0.09401526508921364,0.13375152151702174,8,41
689,1,2,1,1,12.183865745258435,1,15,3,45,0.8314696123025451,0.5555702330196024,4,30,-5.35308837890625,90.7855224609375,0.0666580707234385,0.08609058289948505,0.04836017019716831,0.09401526508921364,0.13375152151702174,6,41
760,1,2,1,1,18.84040815656532,0,15,3,45,0.8314696123025451,0.5555702330196024,4,33,-5.35308837890625,90.7965087890625,0.0392820305642775,0.023517884524599325,0.016190274446596955,0.09401526508921364,0.13375152151702174,5,41
762,0,2,0,0,12.497607194446031,1,15,3,45,0.8314696123025451,0.5555702330196024,4,33,-5.35308837890625,90.8074951171875,0.857293052806109,0.6502455588605164,0.30610874323409076,0.09401526508921364,0.13375152151702174,1,17
768,0,5,0,0,17.873614521735774,0,15,3,45,0.8314696123025451,0.5555702330196024,4,33,-5.35308837890625,90.8184814453125,1.0,0.9571524402748413,0.09340498023755076,0.09401526508921364,0.13375152151702174,0,17
770,0,2,0,0,19.655267477390375,3,15,3,45,0.8314696123025451,0.5555702330196024,4,33,-5.35308837890625,90.8294677734375,1.0,0.6727283671842043,0.37967253930190803,0.09401526508921364,0.13375152151702174,3,17
790,1,3,0,1,12.80129448121298,1,15,3,45,0.8314696123025451,0.5555702330196024,4,34,-5.35308837890625,90.8404541015625,0.0054843749544417,0.09975746945401202,0.07483789280693018,0.09401526508921364,0.13375152151702174,6,41
792,1,2,1,1,28.51050618614616,3,15,3,45,0.8314696123025451,0.5555702330196024,4,34,-5.35308837890625,90.8514404296875,0.0396208730113374,0.04301523282491426,0.03205984406603915,0.09401526508921364,0.13375152151702174,8,41
798,1,2,1,1,16.319934401967597,0,15,3,45,0.8314696123025451,0.5555702330196024,4,34,-5.35308837890625,90.8624267578125,0.1233700064693064,0.09364602930082629,0.042088379628571156,0.09401526508921364,0.13375152151702174,5,41
987,1,1,1,0,25.31948419696994,3,15,3,45,0.8314696123025451,0.5555702330196024,4,43,-5.35308837890625,90.8953857421875,0.018972827745097,0.011546230715648283,0.010717377701973122,0.09401526508921364,0.13375152151702174,8,41
992,1,1,1,0,22.07256260795848,3,15,3,45,0.8314696123025451,0.5555702330196024,4,43,-5.35308837890625,90.9063720703125,0.1233434686858442,0.2086251424558715,0.14849903225140643,0.09401526508921364,0.13375152151702174,8,41
994,1,1,1,0,17.42525167637839,0,15,3,45,0.8314696123025451,0.5555702330196024,4,43,-5.35308837890625,90.9173583984375,0.0462776949346864,0.022927565085807216,0.017430719139257984,0.09401526508921364,0.13375152151702174,5,41
169,1,2,1,1,7.151985603695309,1,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.34759521484375,90.5877685546875,0.0399492606683641,0.016739972024700893,0.011506771320664402,0.09401526508921364,0.13375152151702174,6,41
175,1,2,1,1,18.360810840410167,0,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.34759521484375,90.5987548828125,0.0187576392855546,0.01635525818403038,0.009750795202079618,0.09401526508921364,0.13375152151702174,5,41
177,1,1,1,0,17.5056291229561,0,15,3,45,0.8314696123025451,0.5555702330196024,1,8,-5.34759521484375,90.6097412109375,0.0266548529806581,0.023513493566541685,0.01492472910003076,0.09401526508921364,0.13375152151702174,5,41
200,1,2,1,1,10.22579763917654,1,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.34759521484375,90.6207275390625,0.1033237293950103,0.0660038227966243,0.039891773377410095,0.09401526508921364,0.13375152151702174,6,41
202,1,1,1,0,7.0433637173859385,1,15,3,45,0.8314696123025451,0.5555702330196024,1,10,-5.34759521484375,90.6317138671875,0.0180243880592178,0.03601319579836377,0.0230680319301723,0.09401526508921364,0.13375152151702174,6,41
